text,rating,sentiment_score,prediction,label,meta_main_category
"Seems like an OK standard servo; I've had one as the rudder/nose wheel servo in my Eflite Apprentice ever since I got it as a RTF trainer.  I've had no trouble with it, though it seems noisy.  My biggest issue is the mounting holes that are molded into the servo's construction; they're simply round holes rather than the ""C"" shaped opening that you find on almost every other servo out there.  It doesn't come with nor can you mount the standard rubber grommets with brass inserts that also come with ever other servo out there.  It mounts in the foam Apprentice with silicone caulk.  Basically, it's just glued down.  Also, I can't seem to find specs for it anywhere.  Nothing about torque or rotational speed.  It does not seem overly fast, so I guess its moniker of ""standard servo"" fits pretty well.  I say ""get something else"" because for the money that Eflite is asking for the 7150, you could get something else better from a name-brand servo manufacturer.<br /><br />I will say, however, that when I got my Eflite T-34 trainer, it came with 7120 servos, all of which buzzed and stuttered something awful.  I called Horizon Hobby about it and they promptly sent me four brand new 7150 servos as replacements.  But see the mounting issue as to being able to use them in the T-34 kit.  Horizon Hobby's service is awesome, but this servo is pointless.",1.0,0.078282826,1.0,0,Toys & Games
"Definition of Best Lion King. Lion Class King Saber Artoria May be Gluttonous but Artoria is just being the best there is. Definitely worth a buy. Look at the prideful glee Artoria is showing, who can resist that?",5.0,0.76666665,1.0,1,Toys & Games
I'm addicted college student,5.0,-0.4,0.0,1,Toys & Games
if their was one thing slightly disappointing tho<br />its fact that i got the original 2008 model both amazing on its own that it was a legit origial and slight pain to gather all information on it to verify it was legit<br /><br />but it is amazing nendoroid (original uses a small round stand one stand out points of this to tell if its legit or not is trademarks on stand/ and quality of paint tho slightly harder to do with older nendoroids do to the quality of the earlier ones being alot lower and less consistent then nendoroids we see released now),5.0,0.10595238,1.0,1,Toys & Games
"It is a nice little piggy bank.  The top popped off which is disappointing but I guess it makes it easier to get the money in and out?  The bank itself has a nice weight, and other than the top coming off (which could be glued back on), it seems very durable.",3.0,0.16527778,1.0,0,Baby
"Smaller than anticipated......holds about $5 in dimes.  Otherwise, very nice!",4.0,0.4875,1.0,0,Baby
Great bank! Nice quality and great price!,5.0,0.8666667,1.0,1,Baby
Heavy bank and was proud to give as a gift.,5.0,0.3,1.0,1,Baby
"I bought this piggy bank for my son as his first piggy bank.  He is 2 1/2 and is obsessed with trains!  It is beautiful to look at and sturdy.  It probably won't be a long-term piggy bank since it is quite small, but I can see it having a place in his room as an accessory once he needs a bigger bank.  I think this would make a great gift!",5.0,0.20416667,1.0,1,Baby
This is a nice gift! I used it for a baby’s Baptism.,5.0,0.75,1.0,1,Baby
"The website was easy to use and the bank is exactly what I was looking for. I wanted an engraved train bank for my nephew, and it came out perfect.",5.0,0.5611111,1.0,1,Baby
"The website was easy to use and the bank is exactly what I was looking for. I wanted an engraved train bank for my nephew, and it came out perfect.",5.0,0.5611111,1.0,1,Baby
LOVE IT!!!!!! such great details and colors cant wait to buy more WOW statues.,5.0,0.48,1.0,1,Toys & Games
"This product came to me quickly and it looks amazing! Looks exactly (well, except for the color swap) like shown.<br /><br />I got this as a gift for a friend. I love it so i'm sure she'll REALLY love it! Especially after I give it a base/stand with some LEDs to light it up.<br /><br />I'll let the pics do the talking.",5.0,0.41979167,1.0,1,Toys & Games
"I experienced the same problem as another reviewer in that the murlocs I received are both of the same color.  I've seen variation in the colors where the one on the rock is green or the smaller one is green, but both of mine are blue.  This is the first problem I've had collecting the Warcraft figures from DC Direct, which are usually superb.  I might explore my options on returning them or trying to find a guaranteed correct combo for that is what I'd rather have.<br /><br />If you are a WoW fan, or just like the art and figures I recommend picking some up, I haven't had any trouble other than this one.  I just advise that if you are looking to buy Fish-Eye and Gibbergill sight unseen you may get 'twins' like I did.",2.0,0.11730769,1.0,0,Toys & Games
kids love this set!,5.0,0.625,1.0,1,Toys & Games
For our guest house!  So cute!  Very small!,5.0,0.109375,1.0,1,Toys & Games
I bought this for work and put it on our lockers.  It's a little something to make us all laugh and works perfect.<br />And who doesn't dream of being on the beach when they're at work!,5.0,0.09375,1.0,1,Toys & Games
I love this product! Will be very useful in my musings. Can't wait to buy other different packs. Came super fast!  A+++++,5.0,0.24555555,1.0,1,Toys & Games
The doll is beautiful.  Box is a little worn but that is expected due to age.  I would definitely buy her again.,5.0,0.0875,1.0,1,Toys & Games
"Nice First Day Cover Album.  The individual pages are sized  for both European envelopes and the U.S. Standard #6 envelope.<br />The FDC envelopes slip easily into the top of each page.  There is enough space between each album cover to fit many FDCs.<br />  I think the &#34;red&#34; is more of a maroon, but my wife calls it a deep red.  Still very beautiful.<br />Delivery from this company was fast and competent, which is an improvement over another Amazon supplier that screwed up my previous order.",5.0,0.23039216,1.0,1,Toys & Games
Very good dealer,5.0,0.91,1.0,1,Toys & Games
This was so disappointing. My son loved it for the 5 minutes that it worked. Tried to change the batteries and it still didn’t work. Garbage. Don’t buy!,1.0,0.1375,1.0,0,Toys & Games
"cheaply made, however it is cheap! main con: cant change battery easily",3.0,0.375,1.0,0,Toys & Games
"I'll tell you what!  I paid $14 for this gun at a Bob Evans while visiting Florida, and felt it was worth it!  At half the price here on Amazon, this is probably one of the best quality toys you can find for the money.  And even today, I don't regret paying $14.<br /><br />As one reviewer stated, it's apparent these guns come in different colors.  He received a red one (thinking he was getting the pictured blue), and the one I purchased was black. This Amazon seller ships whatever color is in stock, but please don't let this deter you from ordering.  Whatever color you get is worth it.<br /><br />Most toy guns in this price range are always that cheap, hard plastic.  Not that this one isn't plastic, it is.  However, the grip has almost like a rubbery texture, and the entire gun does not have that Dollar Store look and feel.  In my adult hand, the gun is full size.  In the smaller hand of a 6-year old, it's an awesome size ready to take on any creatures from this earth or beyond.<br /><br />The pictures do not do the light effects justice.  They are really cool.  Personally, I was mesmerized by all the different effects right to the back of the gun.  The sound effects are crisp, clear, but quite loud.  It does get obnoxious when one of the kids just sits there holding the trigger for like 30 straight seconds.<br /><br />This is one of the more popular toys in my son's ""Guns and Weapons"" collection.  The kids anxiously wait their turn to play with it.  Worth the money, and more.",5.0,0.20546219,1.0,1,Toys & Games
Los regale a ninos y Les gustaron,5.0,0.0,0.0,1,Toys & Games
My nephew loved all the flashing lights with this.,5.0,0.7,1.0,1,Toys & Games
Great lights! Great sound! Fun you gun!,5.0,0.66875,1.0,1,Toys & Games
"DO NOT BUY.  Cheaply made, didn't work.  I am going to return this.  It also came in like 'used' and it also doesn't look like the one displayed here.",1.0,0.4,1.0,0,Toys & Games
"we were very excited to find this raygun, and we specifically wanted a blue one, as the photo and description indicated. however, we received a red one.  when i contacted the seller about this, the reply i received stated, &#34;the guns come in assorted colors and there's no way on Amazon to specify a specific color. Please accept our apologies for any inconvenience. You are welcome to return this gun if it does not work out for you, but the return shipping would be at your expense, and you would have to place a new order for the new gun. However, again, I am afraid there would be no way for you to request a specific color.&#34; since the ad specifically mentions &#34;BLUE&#34; and the photo is blue, i think i had good reason to expect a blue gun. if the ad had stated, &#34;various colors available, you take what you get,&#34; then i would have ordered from another vendor to be sure to get the color i want. i'm not in a position to pay return shipping and order from them again, not knowing whether i'll get the color i want. disappointing customer service.",3.0,0.13068181,1.0,0,Toys & Games
Have no Fear. For every young boy or girl that goes on an imaginary adventure into space and beyond needs protection. You never know when a winged dinosaur from Pluto or some colossal space monster will attack the good guy in his bedroom or just going down the hall in the dark. Having a reliable space gun Blaster is an essential piece of equipment. This Space Gun is well made and should provide its owner with the confidence required to have many exciting imaginary adventures. A great toy.<br />The colors and the chrome are just the thing to make this toy remarkable.,5.0,0.31444445,1.0,1,Toys & Games
"Got this for Christmas for my little boy.  This thing is right out of Buck Rogers.  The effects are out of this world cool.  If you are in the market for a ray gun, this is the best for the cash.  Must buy.",5.0,0.36205357,1.0,1,Toys & Games
"Very awesome & unique looking Batman figure. I own about maybe 10 Batman figures & I had to add this to the collection. Yes, I do not have a lot, but what I have are very rare Batman figures that have something very different about them compared to other Batman figures such as this one. This is the only Batman figure you could get that has Hugo Strange head, and that's exactly why I purchased. All my Batman figures have something special like this about them.. and that's the reason why I search to find the unique ones & don't buy em all.<br />If you're a Batman fan and looking for a cool looking figure.. this is the one for you ; ] The price for this fig is raising so get it while it's affordable.<br />I keep my figures in their packaging, sealed.. so I won't be able to give you any info as far as the articulation nor the quality. Many reviews on youtube tho ; ]",5.0,0.28456348,1.0,1,Toys & Games
